id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
a0001216,2001216,  1216 Askania (1932 BL),1216,Askania,,N,N,12.2,10.533,0.064,0.089,JPL 29,2459000.5,59000,20200531,J2000,0.179442172,2.232023315,1.831504204,7.602150581,121.5875295,144.5404159,69.97701643,2.632542426,0.295567027,2458763.745,20191007.24,1217.997837,3.334696336,0.821448,319.6829182,4.09E-08,6.25E-09,9.28E-08,4.14E-06,3.23E-05,3.49E-05,1.39E-05,7.38E-09,1.24E-09,4.70E-05,5.12E-06,MBA,0.41717
a0001217,2001217,  1217 Maximiliana (1932 EC),1217,Maximiliana,,N,N,12.6,,,,30,2459000.5,59000,20200531,J2000,0.154543004,2.352192019,1.988677199,5.154984956,148.4013226,91.31986411,109.6474519,2.715706839,0.273208946,2458599.168,20190425.67,1317.672812,3.607591545,0.984564,383.1627719,3.34E-08,7.03E-09,7.87E-08,3.66E-06,4.16E-05,4.38E-05,1.18E-05,8.11E-09,1.22E-09,4.36E-05,5.90E-06,MBA,0.47027
a0001218,2001218,  1218 Aster (1932 BJ),1218,Aster,,N,N,13.1,5.554,0.332,0.084,JPL 40,2459000.5,59000,20200531,J2000,0.109795308,2.262993232,2.014527194,3.156987388,63.81837747,69.00395187,346.613393,2.51145927,0.289520414,2459046.737,20200716.24,1243.435635,3.404341233,1.03147,401.4171799,3.38E-08,5.72E-09,7.78E-08,3.42E-06,6.27E-05,6.48E-05,1.61E-05,6.35E-09,1.10E-09,5.57E-05,4.72E-06,MBA,0.438
a0001219,2001219,  1219 Britta (1932 CJ),1219,Britta,,N,N,11.7,9.86,0.346,0.337,JPL 36,2459000.5,59000,20200531,J2000,0.124655892,2.212998411,1.937135119,4.410873748,42.52239263,24.08483397,10.19769363,2.488861703,0.299386643,2458966.438,20200426.94,1202.458454,3.292151824,0.951632,370.3466254,3.46E-08,5.25E-09,7.79E-08,4.08E-06,4.41E-05,4.67E-05,1.55E-05,5.91E-09,1.07E-09,5.18E-05,4.28E-06,MBA,0.42983
a0001220,2001220,  1220 Crocus (1932 CU),1220,Crocus,,N,N,11.6,17.866,0.114,0.175,JPL 33,2459000.5,59000,20200531,J2000,0.073948818,3.004249317,2.782088631,11.3644604,113.3309641,332.82691,34.07964163,3.226410003,0.189277991,2458820.449,20191202.95,1901.964399,5.207294727,1.80366,701.9303622,3.37E-08,1.38E-08,1.03E-07,3.63E-06,2.19E-05,3.63E-05,2.84E-05,1.48E-08,1.31E-09,0.00015003,1.31E-05,MBA,0.38518
a0001221,2001221,  1221 Amor (1932 EA1),1221,Amor,,Y,N,17.7,1,,,JPL 88,2459000.5,59000,20200531,J2000,0.435284895,1.919498152,1.0839696,11.87653725,171.3269977,26.69479706,38.52240898,2.755026704,0.370614602,2458896.558,20200217.06,971.3594604,2.659437263,0.107451,41.81670567,4.31E-08,1.09E-09,8.31E-08,5.74E-06,2.69E-05,2.84E-05,8.20E-06,1.56E-09,3.15E-10,2.21E-05,8.24E-07,AMO,0.46287
a0001222,2001222,  1222 Tina (1932 LA),1222,Tina,,N,N,11.2,25.781,0.202,0.138,JPL 34,2459000.5,59000,20200531,J2000,0.250154531,2.793079043,2.094377664,19.59049629,245.7881604,59.95006864,284.2485072,3.491780422,0.211144238,2459359.267,20210524.77,1704.995614,4.668023585,1.14689,446.3351813,3.74E-08,1.07E-08,1.06E-07,4.87E-06,1.20E-05,1.51E-05,1.10E-05,1.33E-08,1.21E-09,5.33E-05,9.75E-06,MBA,0.40217
a0001223,2001223,  1223 Neckar (1931 TG),1223,Neckar,,N,N,10.5,22.783,0.17,0.213,JPL 40,2459000.5,59000,20200531,J2000,0.060097692,2.869877415,2.697404406,2.54417917,40.80957663,15.16285253,37.63685365,3.042350424,0.202725815,2458814.846,20191127.35,1775.797526,4.861868655,1.70897,665.0798549,3.52E-08,1.04E-08,1.02E-07,4.03E-06,7.95E-05,8.56E-05,3.06E-05,1.10E-08,1.10E-09,0.00015097,9.64E-06,MBA,0.42301
a0001224,2001224,  1224 Fantasia (1927 SD),1224,Fantasia,,N,N,11.5,13.816,0.264,0.144,JPL 29,2459000.5,59000,20200531,J2000,0.199228742,2.303502182,1.844578339,7.889230522,258.0771115,129.4547544,160.7440485,2.762426024,0.281916914,2458430.318,20181107.82,1276.971983,3.496158748,0.861732,335.3602424,4.45E-08,5.54E-09,1.03E-07,3.57E-06,3.35E-05,3.45E-05,9.37E-06,6.65E-09,1.02E-09,3.27E-05,4.61E-06,MBA,0.39783
a0001225,2001225,  1225 Ariane (1930 HK),1225,Ariane,,N,N,12,9.194,0.302,0.091,JPL 30,2459000.5,59000,20200531,J2000,0.074630396,2.232905756,2.066263115,3.073652858,12.37043794,100.3274145,86.05594239,2.399548397,0.295391833,2458709.172,20190813.67,1218.72022,3.336674114,1.08538,422.3973346,2.69E-08,4.71E-09,5.92E-08,3.85E-06,5.68E-05,6.39E-05,2.83E-05,5.06E-09,9.34E-10,9.57E-05,3.85E-06,MBA,0.42063
a0001226,2001226,  1226 Golia (1930 HL),1226,Golia,,N,N,12.1,11.679,0.187,0.158,JPL 87,2459000.5,59000,20200531,J2000,0.112259401,2.582754125,2.292815694,9.843659694,17.46950299,139.3168114,295.3988304,2.872692555,0.237453994,2459272.558,20210227.06,1516.083156,4.150809461,1.3102,509.890534,3.58E-08,9.52E-09,9.25E-08,4.60E-06,1.82E-05,2.57E-05,1.83E-05,1.06E-08,1.31E-09,7.73E-05,8.39E-06,MBA,0.42006
a0001227,2001227,  1227 Geranium (1931 TD),1227,Geranium,,N,N,10.8,46.269,0.071,0.14,JPL 40,2459000.5,59000,20200531,J2000,0.192302106,3.219331453,2.600247235,16.49001019,0.664147202,302.9962706,194.1231866,3.838415671,0.170630057,2459972.643,20230128.14,2109.827584,5.776393111,1.62847,633.7516699,3.93E-08,1.62E-08,1.28E-07,4.06E-06,1.41E-05,1.67E-05,1.10E-05,1.93E-08,1.28E-09,6.59E-05,1.59E-05,OMB,0.40525
a0001228,2001228,  1228 Scabiosa (1931 TU),1228,Scabiosa,,N,N,11.4,14.685,0.249,1.704,JPL 36,2459000.5,59000,20200531,J2000,0.041735946,2.768924157,2.653360487,3.280504095,307.9032393,208.7208777,299.8311348,2.884487827,0.21391315,2459281.777,20210308.28,1682.925989,4.607600244,1.66319,647.2636523,3.28E-08,9.28E-09,9.25E-08,3.54E-06,6.05E-05,7.46E-05,4.43E-05,9.67E-09,1.08E-09,0.00020759,8.46E-06,MBA,0.41711
a0001229,2001229,  1229 Tilia (1931 TP1),1229,Tilia,,N,N,11.3,27.795,0.069,0.276,JPL 35,2459000.5,59000,20200531,J2000,0.165890593,3.226197059,2.691001315,1.039164606,197.3569848,166.5829505,94.08560625,3.761392803,0.170085675,2458447.334,20181124.83,2116.580367,5.794881222,1.68888,657.2614296,3.39E-08,1.32E-08,1.12E-07,3.76E-06,0.00018244,0.00018269,9.87E-06,1.54E-08,1.05E-09,5.73E-05,1.30E-05,OMB,0.43795
a0001230,2001230,  1230 Riceia (1931 TX1),1230,Riceia,,N,N,13,6.194,0.318,0.344,JPL 24,2459000.5,59000,20200531,J2000,0.179871226,2.571549382,2.109001641,10.51537067,200.5400624,185.0817129,167.8960742,3.034097123,0.239007633,2458298.028,20180628.53,1506.228046,4.12382764,1.11311,433.1890187,4.40E-08,9.41E-09,1.09E-07,4.26E-06,1.92E-05,2.16E-05,1.23E-05,1.11E-08,1.31E-09,4.93E-05,8.27E-06,MBA,0.46842
a0001231,2001231,  1231 Auricula (1931 TE2),1231,Auricula,,N,N,12.2,18.713,0.066,0.65,JPL 31,2459000.5,59000,20200531,J2000,0.085950599,2.669101959,2.439691046,11.48328609,342.0276476,245.7027476,261.5673358,2.898512871,0.226024922,2459435.995,20210809.49,1592.744715,4.360697373,1.4581,567.448777,3.36E-08,9.96E-09,8.96E-08,4.35E-06,1.73E-05,3.14E-05,2.79E-05,1.08E-08,1.27E-09,0.00012422,8.92E-06,MBA,0.42811
a0001232,2001232,  1232 Cortusa (1931 TF2),1232,Cortusa,,N,N,10.3,36.367,0.072,0.463,JPL 35,2459000.5,59000,20200531,J2000,0.134810164,3.181782442,2.75284583,10.36146054,261.2140871,340.5741156,348.6884311,3.610719053,0.173659423,2459065.637,20200804.14,2073.023132,5.675628014,1.74216,677.9964072,4.00E-08,1.54E-08,1.32E-07,4.41E-06,2.41E-05,2.95E-05,1.89E-05,1.74E-08,1.26E-09,0.00010912,1.50E-05,MBA,0.41623
a0001233,2001233,  1233 Kobresia (1931 TG2),1233,Kobresia,,N,N,11.5,33.323,0.047,0.159,JPL 32,2459000.5,59000,20200531,J2000,0.05629442,2.556219562,2.412318663,5.604017007,291.4167134,335.1139196,358.405215,2.70012046,0.241160871,2459007.113,20200606.61,1492.779484,4.087007487,1.39753,543.8767501,3.19E-08,8.49E-09,8.24E-08,3.91E-06,3.70E-05,5.37E-05,4.05E-05,8.97E-09,1.20E-09,0.00016805,7.43E-06,MBA,0.43628
a0001234,2001234,  1234 Elyna (1931 UF),1234,Elyna,,N,N,10.7,22.876,0.162,0.465,JPL 33,2459000.5,59000,20200531,J2000,0.086369823,3.012656047,2.752453477,8.529280479,304.3511599,89.94498854,334.285969,3.272858617,0.188486282,2459136.924,20201014.42,1909.953324,5.229167212,1.77577,691.0764109,3.28E-08,1.34E-08,1.02E-07,4.61E-06,2.43E-05,3.70E-05,2.89E-05,1.45E-08,1.26E-09,0.00015347,1.27E-05,MBA,0.4397
a0001235,2001235,  1235 Schorria (1931 UJ),1235,Schorria,,N,N,12.68,,,,JPL 25,2459000.5,59000,20200531,J2000,0.154686852,1.910155057,1.614679184,24.99828315,12.94722616,43.73178809,183.188198,2.20563093,0.373337092,2459474.098,20210916.6,964.2760069,2.640043825,0.661223,257.3281549,4.17E-08,4.69E-09,8.12E-08,6.75E-06,8.55E-06,2.13E-05,1.90E-05,5.42E-09,1.38E-09,5.14E-05,3.55E-06,MCA,0.34188
a0001236,2001236,  1236 Thais (1931 VX),1236,Thais,,N,N,11.9,22.34,0.0599,1.3,JPL 34,2459000.5,59000,20200531,J2000,0.241791024,2.430291422,1.842668769,13.1745143,48.59897632,306.1547713,168.2417755,3.017914075,0.260145635,2458353.778,20180823.28,1383.840249,3.788748115,0.873159,339.807288,3.94E-08,5.78E-09,9.59E-08,3.66E-06,1.64E-05,1.74E-05,7.29E-06,7.18E-09,9.28E-10,2.72E-05,4.94E-06,MBA,0.39883
a0001237,2001237,  1237 Genevieve (1931 XB),1237,Genevieve,,N,N,10.8,39.81,0.0585,1.1,JPL 38,2459000.5,59000,20200531,J2000,0.07615948,2.612228058,2.413282128,9.734961347,57.85388907,306.8622124,41.60730291,2.811173988,0.233446539,2458822.269,20191204.77,1542.108964,4.222064242,1.42733,555.4740161,3.85E-08,8.00E-09,1.01E-07,3.72E-06,2.31E-05,3.23E-05,2.18E-05,8.61E-09,1.07E-09,9.36E-05,7.08E-06,MBA,0.40609
a0001238,2001238,  1238 Predappia (1932 CA),1238,Predappia,,N,N,12.1,20.606,0.07,0.058,JPL 31,2459000.5,59000,20200531,J2000,0.140555176,2.666865576,2.292023815,12.15228752,51.93849415,92.09969185,92.11249124,3.041707336,0.226309292,2458593.48,20190419.98,1590.743345,4.35521792,1.34239,522.4179163,4.24E-08,9.63E-09,1.15E-07,4.42E-06,2.12E-05,2.70E-05,1.54E-05,1.10E-08,1.23E-09,6.79E-05,8.62E-06,MBA,0.41007
a0001239,2001239,  1239 Queteleta (1932 CB),1239,Queteleta,,N,N,12.4,18.681,0.051,0.076,JPL 31,2459000.5,59000,20200531,J2000,0.2329117,2.661984804,2.041977399,1.661121408,73.16369463,35.63585342,138.6028228,3.281992209,0.226931987,2458389.732,20180928.23,1586.378389,4.34326732,1.059,412.13103,2.93E-08,7.84E-09,7.74E-08,3.65E-06,0.00017435,0.00017469,1.14E-05,9.66E-09,1.00E-09,4.94E-05,7.01E-06,MBA,0.4272
a0001240,2001240,  1240 Centenaria (1932 CD),1240,Centenaria,,N,N,10.1,63.035,0.056,0.266,JPL 35,2459000.5,59000,20200531,J2000,0.175400094,2.865898235,2.363219414,10.17093667,323.7154759,24.08705492,204.5317534,3.368577056,0.203148176,2459765.795,20220705.29,1772.105503,4.851760448,1.35978,529.1855826,3.83E-08,1.05E-08,1.11E-07,4.21E-06,1.97E-05,2.18E-05,1.07E-05,1.23E-08,1.11E-09,5.45E-05,9.69E-06,MBA,0.45341
a0001241,2001241,  1241 Dysona (1932 EB1),1241,Dysona,,N,N,9.5,79.19,0.047,0.694,JPL 38,2459000.5,59000,20200531,J2000,0.101287296,3.187721531,2.864845837,23.5197219,322.1821348,320.3462022,103.0738715,3.510597224,0.173174328,2458405.297,20181013.8,2078.830071,5.691526548,1.87946,731.4294482,4.04E-08,1.66E-08,1.28E-07,5.29E-06,9.61E-06,2.82E-05,2.82E-05,1.83E-08,1.35E-09,0.00016221,1.62E-05,MBA,0.38554
a0001242,2001242,  1242 Zambesia (1932 HL),1242,Zambesia,,N,N,10.4,47.594,0.058,0.347,JPL 33,2459000.5,59000,20200531,J2000,0.189736648,2.735740449,2.216670225,10.14207871,349.7395485,54.04438046,356.0470556,3.254810672,0.217816982,2459018.648,20200618.15,1652.763694,4.525020382,1.24159,483.1895803,3.81E-08,1.03E-08,1.06E-07,5.56E-06,2.17E-05,2.54E-05,1.39E-05,1.22E-08,1.23E-09,6.37E-05,9.33E-06,MBA,0.43735
a0001243,2001243,  1243 Pamela (1932 JE),1243,Pamela,,N,N,9.7,69.883,0.04,0.42,JPL 35,2459000.5,59000,20200531,J2000,0.047562905,3.100950765,2.953460538,13.27137043,245.6552273,54.01104532,348.9627858,3.248440992,0.180493584,2459061.65,20200731.15,1994.530735,5.460727543,1.95765,761.8586505,3.55E-08,1.44E-08,1.14E-07,4.42E-06,1.65E-05,4.86E-05,4.67E-05,1.51E-08,1.26E-09,0.00025889,1.39E-05,MBA,0.41986
a0001244,2001244,  1244 Deira (1932 KE),1244,Deira,,N,N,11.5,31.799,0.037,0.546,JPL 39,2459000.5,59000,20200531,J2000,0.098540491,2.343135343,2.112241637,8.698931577,277.0904587,261.0367702,250.4538166,2.57402905,0.274794484,2459399.148,20210703.65,1310.069963,3.586776078,1.13717,442.5524489,3.87E-08,6.35E-09,9.01E-08,3.31E-06,2.84E-05,3.38E-05,2.05E-05,6.98E-09,1.12E-09,7.53E-05,5.33E-06,MBA,0.38401
a0001245,2001245,  1245 Calvinia (1932 KF),1245,Calvinia,,N,N,10,29.751,0.221,0.204,JPL 37,2459000.5,59000,20200531,J2000,0.082714389,2.891074801,2.651941314,2.893946808,151.7209926,208.1122361,217.694891,3.130208288,0.200500325,2459710.25,20220510.75,1795.50831,4.915833839,1.64864,641.6012288,4.49E-08,1.12E-08,1.31E-07,4.23E-06,8.19E-05,8.50E-05,2.44E-05,1.21E-08,1.17E-09,0.00012312,1.04E-05,MBA,0.43425
a0001246,2001246,  1246 Chaka (1932 OA),1246,Chaka,,N,N,10.9,17.634,0.195,0.498,JPL 44,2459000.5,59000,20200531,J2000,0.310732956,2.619034488,1.805214159,16.00463943,290.5259857,54.83377765,221.9206722,3.432854817,0.232537098,2459594.295,20220114.79,1548.140075,4.238576523,0.843757,328.3649117,4.24E-08,7.65E-09,1.11E-07,4.30E-06,1.51E-05,1.57E-05,6.48E-06,1.00E-08,1.02E-09,2.92E-05,6.79E-06,MBA,0.37905
a0001247,2001247,  1247 Memoria (1932 QA),1247,Memoria,,N,N,10.6,38.906,0.078,0.174,JPL 39,2459000.5,59000,20200531,J2000,0.175648379,3.130439415,2.580582805,1.77828344,161.7213887,139.4288523,308.4135805,3.680296025,0.177949233,2459290.394,20210316.89,2023.048905,5.538806037,1.56542,609.2145014,2.81E-08,1.19E-08,8.99E-08,3.66E-06,0.00011359,0.00011418,1.35E-05,1.40E-08,1.02E-09,7.67E-05,1.15E-05,MBA,0.47167
a0001248,2001248,  1248 Jugurtha (1932 RO),1248,Jugurtha,,N,N,9.9,28.468,0.282,0.193,JPL 39,2459000.5,59000,20200531,J2000,0.016559668,2.721057145,2.675997342,9.138464841,79.37820179,344.597006,122.0256616,2.766116949,0.219582427,2458444.783,20181122.28,1639.475461,4.488639181,1.69093,658.0592281,3.92E-08,9.52E-09,1.07E-07,4.07E-06,2.70E-05,0.00013525,0.00013202,9.68E-09,1.15E-09,0.00060121,8.60E-06,MBA,0.37736
a0001249,2001249,  1249 Rutherfordia (1932 VB),1249,Rutherfordia,,N,N,11.4,13.063,0.251,0.097,JPL 34,2459000.5,59000,20200531,J2000,0.076338153,2.224063045,2.054282179,4.875658878,258.9973186,223.1298083,87.51329604,2.393843911,0.297155267,2458705.996,20190810.5,1211.487863,3.316873,1.07331,417.7000527,3.07E-08,4.91E-09,6.74E-08,3.47E-06,4.09E-05,4.75E-05,2.41E-05,5.29E-09,9.85E-10,8.11E-05,4.02E-06,MBA,0.41961
a0001250,2001250,  1250 Galanthus (1933 BD),1250,Galanthus,,N,N,12.4,20.062,0.055,0.112,JPL 30,2459000.5,59000,20200531,J2000,0.27315934,2.55264569,1.855366677,15.17943117,291.9883004,217.4073403,131.1128773,3.249924703,0.241667509,2458457.966,20181205.47,1489.649978,4.078439365,0.889745,346.2620617,4.15E-08,1.07E-08,1.05E-07,3.86E-06,1.97E-05,2.16E-05,1.08E-05,1.37E-08,1.53E-09,4.42E-05,9.40E-06,MBA,0.38499
a0001251,2001251,  1251 Hedera (1933 BE),1251,Hedera,,N,N,10.8,13.239,0.636,0.15,JPL 36,2459000.5,59000,20200531,J2000,0.15761418,2.717387262,2.289088498,6.049924763,140.6285522,217.1328549,276.4782865,3.145686027,0.220027402,2459380.097,20210614.6,1636.159845,4.479561519,1.28808,501.2820936,3.63E-08,9.60E-09,1.01E-07,3.88E-06,3.56E-05,3.73E-05,1.33E-05,1.11E-08,1.17E-09,6.17E-05,8.67E-06,MBA,0.43576
a0001252,2001252,  1252 Celestia (1933 DG),1252,Celestia,,N,N,10.8,19.037,0.215,0.304,JPL 35,2459000.5,59000,20200531,J2000,0.207231861,2.695036034,2.136538701,33.83614374,140.8999911,63.57913247,226.2915893,3.253533368,0.222770259,2459600.708,20220121.21,1616.014642,4.424406959,1.27625,496.6782125,4.02E-08,1.10E-08,1.10E-07,5.05E-06,7.43E-06,1.33E-05,1.23E-05,1.32E-08,1.36E-09,5.65E-05,9.85E-06,MBA,0.37588
a0001253,2001253,  1253 Frisia (1931 TV1),1253,Frisia,,N,N,12,21.682,0.077,0.043,JPL 31,2459000.5,59000,20200531,J2000,0.207655629,3.171594301,2.512994892,1.342336756,39.9645691,354.9708606,253.611956,3.83019371,0.174496866,2459610.185,20220130.68,2063.074305,5.648389609,1.51975,591.4411075,3.92E-08,1.61E-08,1.25E-07,4.43E-06,0.00016646,0.00016675,1.33E-05,1.95E-08,1.33E-09,7.98E-05,1.57E-05,MBA,0.47425
a0001254,2001254,  1254 Erfordia (1932 JA),1254,Erfordia,,N,N,10.5,51.54,0.032,0.112,JPL 38,2459000.5,59000,20200531,J2000,0.03105256,3.134866534,3.037520904,7.071849831,287.9800047,240.61439,359.8710599,3.232212164,0.177572411,2459001.226,20200531.73,2027.341966,5.550559797,2.0527,798.849259,3.63E-08,1.33E-08,1.15E-07,3.60E-06,2.95E-05,6.26E-05,5.47E-05,1.37E-08,1.13E-09,0.00030819,1.29E-05,MBA,0.44027
a0001255,2001255,  1255 Schilowa (1932 NC),1255,Schilowa,,N,N,10.3,33.669,0.13,0.718,JPL 33,2459000.5,59000,20200531,J2000,0.173858176,3.14253127,2.596176517,8.547812844,237.6159475,133.4323405,193.6959131,3.688886023,0.17692315,2459940.479,20221226.98,2034.781773,5.570928879,1.60602,625.0148034,3.63E-08,1.31E-08,1.13E-07,3.82E-06,2.46E-05,2.65E-05,1.20E-05,1.54E-08,1.11E-09,7.10E-05,1.27E-05,MBA,0.43565
a0001256,2001256,  1256 Normannia (1932 PD),1256,Normannia,,N,N,9.7,68.245,0.052,0.436,JPL 35,2459000.5,59000,20200531,J2000,0.079092587,3.896907377,3.588690892,4.172909164,236.9267652,101.2141088,133.4668439,4.205123862,0.128122071,2457958.784,20170724.28,2809.82034,7.69286883,2.58315,1005.284486,3.44E-08,2.45E-08,1.31E-07,3.96E-06,5.16E-05,5.70E-05,2.40E-05,2.65E-08,1.21E-09,0.00018569,2.65E-05,OMB,0.45092
a0001257,2001257,  1257 Mora (1932 PE),1257,Mora,,N,N,12.1,21.392,0.051,1.126,JPL 30,2459000.5,59000,20200531,J2000,0.08249385,2.488593387,2.283299738,3.922840912,213.9358829,18.87234645,226.2378905,2.693887036,0.251057477,2459533.295,20211114.79,1433.934589,3.925898944,1.27278,495.3277926,3.51E-08,7.31E-09,8.86E-08,3.90E-06,4.70E-05,5.25E-05,2.60E-05,7.91E-09,1.11E-09,0.00010462,6.32E-06,MBA,0.43461
a0001258,2001258,  1258 Sicilia (1932 PG),1258,Sicilia,,N,N,10.8,45.669,0.05,0.174,JPL 40,2459000.5,59000,20200531,J2000,0.043635913,3.18618957,3.047157279,7.702561757,299.592803,77.34425112,118.6110713,3.325221861,0.173299239,2458316.071,20180716.57,2077.33168,5.687424175,2.05946,801.4800482,3.44E-08,1.41E-08,1.10E-07,4.11E-06,2.71E-05,5.65E-05,4.85E-05,1.47E-08,1.15E-09,0.00027953,1.38E-05,MBA,0.4142
a0001259,2001259,  1259 Ogyalla (1933 BT),1259,Ogyalla,,N,N,10.6,36.111,0.066,0.51,JPL 40,2459000.5,59000,20200531,J2000,0.127381897,3.104397617,2.708953561,2.380653385,74.9981841,150.1831701,274.3140959,3.499841674,0.180193061,2459476.023,20210918.52,1997.857181,5.469834856,1.7,661.589,3.39E-08,1.29E-08,1.06E-07,3.64E-06,8.64E-05,8.75E-05,1.56E-05,1.46E-08,1.12E-09,8.80E-05,1.25E-05,MBA,0.43797
a0001260,2001260,  1260 Walhalla (1933 BW),1260,Walhalla,,N,N,12.4,13.328,0.12,0.178,JPL 36,2459000.5,59000,20200531,J2000,0.03763457,2.613039842,2.514699213,8.01701264,304.5279432,18.97907693,43.6790736,2.711380472,0.233337761,2458813.308,20191125.81,1542.827866,4.224032488,1.50259,584.7629503,4.27E-08,1.09E-08,1.15E-07,4.28E-06,3.09E-05,6.28E-05,5.47E-05,1.13E-08,1.46E-09,0.00023417,9.67E-06,MBA,0.44675
a0001261,2001261,  1261 Legia (1933 FB),1261,Legia,,N,N,11.2,32.576,0.067,0.126,JPL 41,2459000.5,59000,20200531,J2000,0.178455426,3.137250848,2.577391412,2.42721321,67.28518036,104.3852707,235.2720816,3.697110285,0.177370016,2459703.707,20220504.21,2029.655337,5.556893461,1.58442,616.6087314,3.72E-08,1.34E-08,1.16E-07,3.73E-06,9.67E-05,9.72E-05,1.18E-05,1.58E-08,1.14E-09,6.92E-05,1.30E-05,MBA,0.44955
a0001262,2001262,  1262 Sniadeckia (1933 FE),1262,Sniadeckia,,N,N,10.3,71.011,0.028,0.457,JPL 50,2459000.5,59000,20200531,J2000,0.004595342,3.003128965,2.989328561,13.13123187,124.2716467,155.972612,166.9191144,3.016929369,0.189383919,2458119.12,20171231.62,1900.90057,5.204382123,1.9747,768.493999,3.56E-08,1.09E-08,1.06E-07,3.87E-06,1.48E-05,0.00039954,0.0004001,1.10E-08,1.03E-09,0.0021107,1.04E-05,MBA,0.37245
a0001263,2001263,  1263 Varsavia (1933 FF),1263,Varsavia,,N,N,10.2,49.29,0.0459,1.1,JPL 40,2459000.5,59000,20200531,J2000,0.18861027,2.664804858,2.162195295,29.27200244,158.4708449,287.2888778,80.44625457,3.167414421,0.226571853,2458645.442,20190610.94,1588.899923,4.350170905,1.31995,513.6849415,3.40E-08,8.96E-09,8.99E-08,4.85E-06,8.41E-06,1.56E-05,1.33E-05,1.06E-08,1.14E-09,5.83E-05,8.01E-06,MBA,0.38914
a0001264,2001264,  1264 Letaba (1933 HG),1264,Letaba,,N,N,9.7,66.04,0.093,0.405,JPL 41,2459000.5,59000,20200531,J2000,0.155468154,2.864889913,2.419490767,24.9549102,235.0420603,31.7573341,315.2092956,3.310289059,0.203255435,2459220.867,20210106.37,1771.170354,4.849200149,1.42943,556.2912731,3.93E-08,1.09E-08,1.13E-07,4.43E-06,9.92E-06,1.65E-05,1.41E-05,1.26E-08,1.16E-09,6.96E-05,1.01E-05,MBA,0.42427
a0001265,2001265,  1265 Schweikarda (1911 MV),1265,Schweikarda,,N,N,11.2,19.335,0.172,0.199,JPL 32,2459000.5,59000,20200531,J2000,0.073573133,3.02693547,2.804234344,9.512509682,314.2822468,110.9182826,196.2353066,3.249636596,0.187154093,2459875.526,20221023.03,1923.548631,5.266389134,1.83609,714.5511453,3.78E-08,1.43E-08,1.12E-07,4.41E-06,2.51E-05,4.07E-05,3.25E-05,1.54E-08,1.33E-09,0.0001757,1.37E-05,MBA,0.44395
a0001266,2001266,  1266 Tone (1927 BD),1266,Tone,,N,N,9.4,75.47,0.053,0.523,JPL 38,2459000.5,59000,20200531,J2000,0.051231769,3.358888776,3.186806963,17.18679409,320.5946315,299.0767162,261.9447203,3.530970589,0.160107118,2459612.935,20220202.44,2248.494666,6.156042891,2.20738,859.0460746,3.59E-08,1.77E-08,1.25E-07,4.84E-06,1.26E-05,5.74E-05,5.88E-05,1.86E-08,1.27E-09,0.00036805,1.78E-05,OMB,0.41733
a0001267,2001267,  1267 Geertruida (1930 HD),1267,Geertruida,,N,N,12.1,23.108,0.03,0.153,JPL 34,2459000.5,59000,20200531,J2000,0.179656105,2.468537844,2.025049949,4.781175225,24.35181238,268.0017217,30.96816852,2.912025738,0.254123243,2458878.637,20200130.14,1416.635469,3.878536533,1.01594,395.3733698,3.20E-08,7.27E-09,8.00E-08,4.15E-06,4.23E-05,4.39E-05,1.30E-05,8.57E-09,1.12E-09,5.09E-05,6.26E-06,MBA,0.43794
a0001268,2001268,  1268 Libya (1930 HJ),1268,Libya,,N,N,9.1,96.71,0.043,0.848,JPL 92,2459000.5,59000,20200531,J2000,0.102064451,3.975626896,3.569856719,4.426372335,350.9937513,118.9254668,282.5402908,4.381397073,0.124335643,2459623.489,20220212.99,2895.388579,7.9271419,2.58961,1007.798524,3.71E-08,3.17E-08,1.51E-07,5.64E-06,4.93E-05,5.68E-05,3.04E-05,3.49E-08,1.49E-09,0.00024898,3.46E-05,OMB,0.45356
a0001269,2001269,  1269 Rollandia (1930 SH),1269,Rollandia,,N,N,8.7,104.893,0.048,0.624,JPL 36,2459000.5,59000,20200531,J2000,0.099109788,3.900333411,3.513772191,2.758821055,134.7096602,19.44979068,44.06998798,4.28689463,0.127953295,2458656.078,20190621.58,2813.526608,7.703016039,2.52414,982.3195638,3.64E-08,2.38E-08,1.42E-07,4.06E-06,8.70E-05,8.99E-05,2.11E-05,2.62E-08,1.17E-09,0.0001653,2.58E-05,OMB,0.44931
a0001270,2001270,  1270 Datura (1930 YE),1270,Datura,,N,N,12.5,8.203,0.288,0.152,JPL 75,2459000.5,59000,20200531,J2000,0.207776006,2.234549926,1.770264067,5.986523626,97.79211103,258.8724167,358.5015678,2.698835786,0.295065871,2459005.578,20200605.08,1220.066551,3.340360166,0.777735,302.67113,3.88E-08,6.63E-09,8.74E-08,3.47E-06,3.94E-05,4.03E-05,1.29E-05,8.00E-09,1.31E-09,4.39E-05,5.43E-06,MBA,0.47365
